@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
Negative,0,0.224438,0.321204,0.207616,0.124812,0.061401,0.038016,0.011091,0.006188,0.003561,0.001673,0.86301,0.238169,0,0.222905,0.331588,0.206058,0.123129,0.057363,0.033428,0.012285,0.009587,0.002091,0.001567,0.032733,0.259806,0,0.20597,0.339004,0.227422,0.123542,0.057499,0.023614,0.01261,0.006495,0.003043,0.000799,0.406919,0.67891,0,0.309683,0.305506,0.204628,0.099205,0.040886,0.02255,0.008492,0.004112,0.003206,0.001731,1.29831,0.963758,0.000236,0.160132,0.275901,0.220491,0.133236,0.087007,0.057297,0.039876,0.014921,0.00521,0.005692,0.402584,0.83588,0,0.163831,0.283344,0.231797,0.128332,0.085498,0.047073,0.032835,0.017068,0.006685,0.003537,0.948664,0.920312,0,0.105505,0.225176,0.227725,0.194102,0.114406,0.07168,0.031847,0.014515,0.011472,0.003572,5.19931,0.023381,0,0.184543,0.266565,0.212,0.158804,0.089604,0.045641,0.024557,0.011511,0.004764,0.002011,3.80371,0.944565
Negative,0,0.181663,0.33326,0.219726,0.124653,0.06078,0.041719,0.021204,0.010226,0.004811,0.001958,0.39021,0.247835,0,0.234455,0.315566,0.206204,0.126328,0.059771,0.027672,0.013805,0.007328,0.006606,0.002265,0.206352,0.263141,0,0.225663,0.342992,0.21223,0.12048,0.05121,0.026592,0.013251,0.002493,0.003418,0.001671,8.95656,0.780954,0,0.236342,0.323009,0.220516,0.117553,0.055881,0.023021,0.012004,0.005087,0.003785,0.002803,3.31035,0.897357,0,0.144374,0.269628,0.24007,0.12946,0.094611,0.058947,0.040334,0.009521,0.006973,0.006083,0.168391,0.988604,0,0.176696,0.295048,0.206809,0.153518,0.087715,0.037091,0.022721,0.012049,0.004579,0.003773,0.43945,0.042428,0,0.14674,0.267973,0.2603,0.159174,0.082128,0.042853,0.019761,0.014836,0.003069,0.003163,4.86258,0.907731,0,0.177638,0.303908,0.230389,0.153114,0.073633,0.032763,0.015957,0.005315,0.004276,0.003007,4.56957,0.538469
Negative,0,0.305619,0.348535,0.186311,0.089223,0.039129,0.018675,0.007225,0.003037,0.000957,0.00129,0.813386,0.180887,0.000284,0.284354,0.346438,0.183295,0.100403,0.047446,0.021354,0.009673,0.002528,0.002318,0.001907,0.906429,0.224029,0.000284,0.20395,0.336804,0.229103,0.122991,0.061965,0.022514,0.011701,0.005161,0.004104,0.001424,2.72523,0.6632,0.007744,0.111252,0.227377,0.198705,0.181834,0.136291,0.082967,0.017819,0.006376,0.018802,0.010833,9.85008,0.759389,0,0.212822,0.285939,0.198987,0.125339,0.087072,0.045588,0.022887,0.011371,0.006806,0.003188,1.87407,0.523393,0,0.207855,0.31746,0.203174,0.113709,0.06719,0.037587,0.018416,0.008757,0.002622,0.023228,6.95237,0.751679,0,0.160004,0.329489,0.249596,0.146353,0.062874,0.030182,0.012685,0.005027,0.000892,0.002896,6.83671,0.49005,0.000282,0.167939,0.33235,0.232332,0.143666,0.066061,0.036928,0.009863,0.006473,0.001786,0.002318,24.424,0.975771
Negative,0,0.251523,0.372924,0.210007,0.094961,0.038756,0.013782,0.007811,0.005491,0.001666,0.003079,6.86432,0.18085,0,0.281552,0.350872,0.204861,0.083225,0.037972,0.020135,0.011832,0.004906,0.002906,0.001739,0.963398,0.204811,0,0.323814,0.340932,0.18118,0.085018,0.037388,0.018303,0.007048,0.003489,0.001349,0.001478,7.08714,0.751803,0,0.268553,0.337783,0.213202,0.098285,0.046197,0.016052,0.010829,0.00364,0.003147,0.002312,2.61429,0.918619,0,0.175121,0.33647,0.236271,0.132054,0.062817,0.03331,0.013378,0.004848,0.004002,0.001728,2.39485,0.587006,0,0.199247,0.314576,0.205931,0.124838,0.077253,0.034665,0.019948,0.01275,0.006612,0.004178,0.496879,0.656758,0,0.235633,0.299126,0.206038,0.127294,0.070965,0.027959,0.017097,0.009656,0.003565,0.002669,8.55367,0.578919,0,0.157091,0.289286,0.233573,0.155378,0.085449,0.036906,0.022077,0.009864,0.007165,0.003211,64.2882,0.876861
Negative,0,0.285589,0.383828,0.194891,0.077581,0.030699,0.014506,0.007139,0.002921,0.001233,0.001613,4.90254,0.151394,0,0.240272,0.335812,0.212837,0.113514,0.048288,0.028044,0.010833,0.005834,0.002328,0.002239,0.341711,0.154357,0.000341,0.190811,0.2905,0.228662,0.133529,0.077868,0.040248,0.02229,0.010141,0.004343,0.001267,3.77679,0.363168,0,0.236804,0.31943,0.213002,0.121808,0.059359,0.025071,0.013563,0.005886,0.002833,0.002244,9.55454,0.448696,0,0.219107,0.326922,0.230482,0.11853,0.05338,0.023837,0.011378,0.008633,0.005613,0.002116,1.54942,0.484737,0.000242,0.209254,0.326518,0.2193,0.11031,0.06948,0.033304,0.014207,0.008757,0.00475,0.003877,0.844335,0.603634,0.000287,0.11832,0.228605,0.232397,0.157282,0.103595,0.068969,0.043681,0.020848,0.018958,0.007058,4.73072,0.30459,0,0.190629,0.295424,0.232599,0.141678,0.075231,0.035193,0.00938,0.008593,0.006851,0.004422,2.24114,0.810284
Negative,0,0.157938,0.300008,0.258266,0.144487,0.073049,0.033888,0.018799,0.007201,0.004396,0.001967,0.827148,0.102579,0,0.125905,0.262203,0.256752,0.170914,0.100802,0.044997,0.02363,0.009095,0.003435,0.002266,0.429687,0.085476,0,0.245832,0.331713,0.21894,0.112492,0.04952,0.020544,0.010078,0.005959,0.001723,0.0032,22.7793,0.326636,0,0.293191,0.325393,0.188267,0.10895,0.046536,0.019942,0.010923,0.004114,0.000541,0.002142,4.24273,0.506618,0,0.18116,0.30125,0.228743,0.134697,0.074386,0.039239,0.022927,0.01098,0.00332,0.003298,2.014,0.412691,0.000304,0.126501,0.274648,0.246936,0.157271,0.100661,0.054147,0.021814,0.011197,0.003792,0.002729,0.600216,0.326094,0,0.169488,0.304403,0.23855,0.133124,0.071023,0.037406,0.02337,0.012519,0.006102,0.004014,65.949,0.189433,0,0.227309,0.291814,0.213464,0.13576,0.065106,0.031962,0.019603,0.010454,0.002527,0.002001,55.8966,0.895023
Negative,0,0.210623,0.33799,0.219989,0.118752,0.058583,0.02505,0.014081,0.0084,0.002757,0.003775,7.05425,0.332648,0,0.213016,0.346567,0.237513,0.112764,0.049532,0.021339,0.011813,0.003699,0.002021,0.001737,0.88423,0.316659,0,0.213229,0.334352,0.234397,0.124413,0.055389,0.024943,0.007136,0.003756,0.00078,0.001605,5.7478,0.612175,0,0.201182,0.330574,0.231099,0.125774,0.060151,0.029544,0.014165,0.004372,0.001851,0.001288,34.8867,0.672766,0,0.165006,0.287839,0.246555,0.152291,0.075205,0.037422,0.018457,0.008799,0.005685,0.002741,9.82927,0.291273,0,0.134519,0.245539,0.254741,0.1695,0.095809,0.047013,0.027813,0.01258,0.007041,0.005447,30.5044,0.071693,0.000418,0.127142,0.267368,0.256475,0.163401,0.096826,0.052698,0.020235,0.008719,0.004351,0.002366,24.5272,0.224014,0,0.114094,0.245984,0.235502,0.174983,0.115185,0.058818,0.024007,0.017723,0.007208,0.006493,65.8711,0.324837
Negative,0,0.278912,0.378904,0.202903,0.0781,0.03945,0.012907,0.004334,0.001549,0.002008,0.000933,9.22449,0.209623,0.000198,0.221829,0.33859,0.216046,0.1134,0.054231,0.02541,0.015631,0.007168,0.003702,0.003795,3.26364,0.227585,0,0.206689,0.33839,0.214491,0.122319,0.061756,0.031544,0.014731,0.004925,0.003275,0.001881,0.131605,0.465188,0,0.217635,0.303705,0.232315,0.123142,0.068949,0.030649,0.014326,0.005331,0.00176,0.002187,3.26566,0.672598,0,0.205997,0.353097,0.233335,0.111282,0.050456,0.023061,0.013278,0.005039,0.002307,0.002147,32.0525,0.731486,0,0.18403,0.306634,0.23035,0.127247,0.072606,0.040185,0.018984,0.009573,0.004933,0.005458,5.58435,0.866102,0,0.120327,0.277791,0.252564,0.164029,0.083036,0.050885,0.029122,0.010791,0.006403,0.00505,8.83366,0.596215,0,0.128188,0.267511,0.219406,0.162321,0.110328,0.062341,0.028059,0.011715,0.004792,0.005339,14.294,0.413233
Negative,0,0.126038,0.27513,0.258177,0.167665,0.091803,0.047681,0.01965,0.008073,0.002532,0.003252,0.561635,0.097805,0,0.13239,0.253825,0.263787,0.175608,0.097403,0.043207,0.018471,0.01001,0.002931,0.002367,0.585336,0.107833,0.000276,0.370956,0.348218,0.162513,0.072067,0.026688,0.011515,0.002995,0.002321,0.000558,0.001893,0.147652,0.55336,0,0.377614,0.309858,0.163411,0.077966,0.039068,0.015862,0.010108,0.00338,0.001072,0.001662,1.92513,0.814658,0,0.107609,0.25074,0.254855,0.176857,0.109612,0.053128,0.02849,0.010194,0.006075,0.002439,0.230816,0.350622,0.000275,0.14531,0.283743,0.257291,0.150279,0.088571,0.042988,0.016594,0.008,0.004307,0.002642,0.097365,0.414475,0,0.173514,0.288021,0.222952,0.152214,0.082089,0.039243,0.025213,0.006699,0.005798,0.004257,8.90618,0.506736,0,0.241817,0.308499,0.201547,0.116323,0.064578,0.033783,0.014743,0.01055,0.003688,0.004471,5.28364,0.614859
Negative,0,0.235128,0.370106,0.218807,0.104167,0.03876,0.020542,0.006412,0.003505,0.001543,0.001029,0.338149,0.223154,0,0.237638,0.338883,0.206974,0.112067,0.052917,0.0263,0.015708,0.005396,0.002071,0.002046,9.75,0.300026,0,0.220719,0.307668,0.225575,0.135758,0.062213,0.028409,0.010519,0.005231,0.002236,0.001672,7.00824,0.59061,0,0.29317,0.330732,0.181433,0.098589,0.053501,0.025507,0.010023,0.003125,0.002359,0.001562,61.4361,0.960414,0,0.197623,0.331606,0.240931,0.128999,0.05812,0.023758,0.010286,0.005116,0.001597,0.001964,7.38152,0.794513,0,0.162678,0.278591,0.136885,0.094578,0.124895,0.028824,0.0492,0.060959,0.002684,0.060706,5.27575,0.183259,0,0.083407,0.205487,0.15277,0.115199,0.121515,0.047748,0.021826,0.092949,0.006446,0.152654,2.77848,0.873431,0,0.135263,0.269141,0.241033,0.152689,0.093955,0.055203,0.029497,0.013139,0.006428,0.003653,77.8489,0.589214
Negative,0.000475,0.260499,0.398665,0.217552,0.071596,0.032015,0.011349,0.004308,0.002231,0.000496,0.000814,6.0579,0.198448,0,0.227611,0.356687,0.218833,0.123014,0.042173,0.018663,0.00738,0.002635,0.001314,0.001691,1.25828,0.17203,0,0.172624,0.298662,0.220571,0.156324,0.077695,0.038536,0.016806,0.010308,0.005668,0.002806,0.36975,0.350313,0.000309,0.255579,0.328622,0.211774,0.11783,0.051082,0.019702,0.009227,0.003697,0.001147,0.001031,3.54411,0.547105,0,0.162817,0.320798,0.244631,0.140746,0.068378,0.03145,0.015056,0.00957,0.002407,0.004147,26.79,0.644851,0,0.17343,0.298671,0.220988,0.152315,0.07362,0.038838,0.023522,0.010306,0.005531,0.002779,0.313738,0.629409,0,0.123316,0.255112,0.231258,0.165936,0.111797,0.050001,0.033584,0.016629,0.006069,0.0063,3.94131,0.348873,0,0.166507,0.275294,0.237263,0.151307,0.089547,0.049577,0.017279,0.006734,0.003806,0.002686,59.8086,0.906816
Negative,0,0.309377,0.238471,0.118802,0.060561,0.087611,0.011094,0.003388,0.001418,0.112102,0.057176,0.354754,0.294309,0.000256,0.285736,0.356703,0.17704,0.089524,0.042628,0.025341,0.01215,0.006267,0.002163,0.002193,9.1794,0.327728,0,0.139362,0.250081,0.249157,0.1537,0.09717,0.052074,0.033226,0.013133,0.007687,0.00441,14.3864,0.514208,0,0.266387,0.349723,0.204449,0.093918,0.050992,0.024778,0.005143,0.002613,0.000775,0.001221,22.0361,0.967443,0,0.27011,0.325608,0.194387,0.113202,0.048933,0.026323,0.008738,0.006111,0.003132,0.003454,5.07107,0.000835,0,0.230642,0.316623,0.195682,0.110087,0.063509,0.037926,0.017594,0.015179,0.006647,0.006111,2.46041,0.099072,0,0.101341,0.196863,0.216637,0.180354,0.134517,0.076861,0.049952,0.025008,0.012157,0.006311,38.2744,0.799678,0,0.192769,0.31776,0.239544,0.115938,0.07147,0.03662,0.015239,0.005212,0.002842,0.002605,51.3632,0.446509
Negative,0.000291,0.231694,0.350405,0.208455,0.105673,0.052103,0.022561,0.014919,0.008611,0.00293,0.002357,0.286709,0.280049,0.000317,0.381606,0.367451,0.151834,0.052951,0.02423,0.008476,0.004898,0.002896,0.003431,0.001911,0.172054,0.414662,0,0.2402,0.336395,0.214321,0.108287,0.053509,0.0239,0.015452,0.004904,0.001547,0.001485,8.70471,0.754621,0,0.193648,0.343,0.225455,0.118896,0.057558,0.032837,0.012691,0.009663,0.004247,0.002004,7.0645,0.767227,0,0.193677,0.321407,0.223007,0.129213,0.067399,0.030525,0.016933,0.010363,0.004806,0.002671,4.07485,0.038498,0,0.312971,0.355503,0.195612,0.078117,0.030394,0.012138,0.005553,0.00436,0.001867,0.003484,0.707426,0.548771,0,0.185268,0.289158,0.227902,0.133584,0.073134,0.044865,0.022688,0.013647,0.005696,0.004059,56.4191,0.746333,0,0.142336,0.322042,0.247083,0.142243,0.073286,0.039491,0.016401,0.008375,0.004552,0.00419,6.55062,0.920254
Negative,0,0.245129,0.386722,0.198137,0.090267,0.044248,0.018558,0.008429,0.005102,0.001461,0.001946,0.793298,0.164618,0,0.326071,0.372888,0.178401,0.071763,0.029552,0.009675,0.005124,0.00398,0.000574,0.00197,0.253806,0.184832,0,0.191141,0.294808,0.226401,0.140964,0.074694,0.039011,0.017602,0.010735,0.002718,0.001925,44.3302,0.418523,0.000246,0.246646,0.308083,0.208201,0.129815,0.059934,0.025735,0.010362,0.007249,0.002734,0.000995,2.9925,0.610714,0,0.198426,0.332024,0.203104,0.127941,0.062599,0.041378,0.019838,0.008459,0.003502,0.002728,0.509155,0.58709,0.000318,0.212565,0.324465,0.183976,0.117409,0.070183,0.041952,0.025814,0.011384,0.007364,0.00457,0.21934,0.562946,0.000255,0.122357,0.247762,0.237719,0.171848,0.105878,0.057944,0.032585,0.011236,0.008702,0.003714,75.7154,0.554342,0,0.162479,0.256959,0.238791,0.161301,0.099306,0.040837,0.022456,0.008086,0.005236,0.004549,8.85603,0.230198
Negative,0,0.365422,0.375136,0.15005,0.056651,0.026771,0.013696,0.005568,0.003713,0.001359,0.001632,0.285251,0.407026,0,0.304065,0.368018,0.187102,0.081959,0.03043,0.015017,0.007575,0.003695,0.00118,0.00096,3.47841,0.458163,0,0.299692,0.335944,0.189396,0.093001,0.044893,0.021272,0.009169,0.002454,0.002433,0.001745,9.75888,0.802257,0,0.276152,0.345009,0.19776,0.09428,0.041618,0.020799,0.012669,0.007701,0.001865,0.002146,9.86166,0.311983,0,0.186775,0.331504,0.219834,0.115578,0.06448,0.040317,0.019876,0.011059,0.006473,0.004104,6.85659,0.199674,0.000259,0.183741,0.2884,0.232785,0.139767,0.075691,0.042578,0.017577,0.007411,0.007176,0.004615,46.4245,0.390092,0,0.187207,0.306396,0.221195,0.133438,0.075181,0.038158,0.0163,0.009139,0.007997,0.004989,65.5059,0.643827,0,0.190213,0.31096,0.234486,0.124005,0.071934,0.030046,0.019304,0.007683,0.006086,0.005282,5.77435,0.251079
Negative,0.000284,0.304758,0.365672,0.189649,0.076015,0.037694,0.013232,0.007226,0.003439,0.001146,0.000884,0.958075,0.39854,0,0.479389,0.288728,0.11166,0.058755,0.02742,0.016974,0.007816,0.002675,0.003541,0.003043,0.545723,0.489209,0,0.240249,0.335626,0.224407,0.108317,0.052404,0.023896,0.008559,0.003422,0.001702,0.001419,2.463,0.7323,0,0.23212,0.321448,0.226988,0.118132,0.05905,0.025319,0.009912,0.00425,0.001516,0.001264,7.79761,0.065592,0.000263,0.165277,0.314686,0.230453,0.149314,0.067409,0.03479,0.018069,0.011137,0.004968,0.003633,3.00507,0.204598,0,0.352584,0.318471,0.147211,0.083455,0.048319,0.024298,0.010466,0.005997,0.004889,0.004309,2.19498,0.615135,0,0.140842,0.291162,0.246573,0.155452,0.085581,0.042255,0.022583,0.008124,0.004358,0.00307,9.56282,0.466405,0,0.160448,0.294199,0.237382,0.156432,0.078179,0.043438,0.015569,0.008941,0.002836,0.002576,8.20967,0.874139
Negative,0,0.297172,0.345077,0.195057,0.090762,0.035048,0.021797,0.009226,0.003257,0.001202,0.001402,5.74987,0.436013,0,0.217191,0.343114,0.219739,0.115606,0.05914,0.027515,0.009831,0.003946,0.002433,0.001483,2.14135,0.462624,0,0.209357,0.306022,0.227921,0.130773,0.064882,0.034327,0.016561,0.00718,0.001807,0.00117,4.50953,0.773067,0,0.263148,0.349634,0.19977,0.103978,0.044393,0.020094,0.011797,0.004249,0.001603,0.001333,61.8923,0.671984,0,0.214652,0.289335,0.208151,0.1342,0.071487,0.040257,0.01895,0.013031,0.005729,0.004208,3.27644,0.314572,0,0.127457,0.255043,0.234743,0.160063,0.100152,0.062955,0.03083,0.016318,0.007427,0.005012,0.556667,0.321926,0,0.121939,0.250432,0.222637,0.177254,0.114109,0.062909,0.028693,0.01346,0.003976,0.00459,37.2244,0.463963,0.000151,0.120839,0.272185,0.248773,0.170349,0.099393,0.053016,0.022087,0.009003,0.002602,0.001601,76.2536,0.540491
Negative,0,0.325633,0.371766,0.172361,0.074936,0.023085,0.018285,0.007124,0.003536,0.00112,0.002153,3.74307,0.185853,0,0.366009,0.342311,0.152604,0.069878,0.028942,0.017433,0.011125,0.005383,0.003671,0.002643,8.00465,0.24953,0,0.20846,0.322819,0.228113,0.121409,0.06692,0.028528,0.010598,0.0077,0.003333,0.00212,5.10599,0.529182,0,0.252339,0.302002,0.199114,0.115306,0.066283,0.034626,0.014614,0.008905,0.00435,0.002458,35.0108,0.769409,0,0.32303,0.339544,0.174202,0.089988,0.036341,0.016991,0.006726,0.005927,0.002929,0.004322,40.8192,0.704544,0,0.31748,0.307985,0.186494,0.093658,0.03839,0.020775,0.014936,0.009897,0.006808,0.003575,3.03805,0.869061,0,0.142089,0.273851,0.241787,0.157628,0.084542,0.055172,0.022628,0.011986,0.007377,0.002939,35.0363,0.939629,0,0.137243,0.251678,0.210018,0.157811,0.104867,0.068074,0.039051,0.019462,0.008005,0.003791,69.179,0.455719
Negative,0.000232,0.255832,0.370665,0.215745,0.098045,0.035101,0.016497,0.004035,0.001061,0.001992,0.000795,0.637963,0.234683,0,0.204588,0.327331,0.214784,0.119132,0.066408,0.03445,0.016964,0.010772,0.00232,0.00325,5.91281,0.200283,0.000296,0.2149,0.342072,0.228212,0.116256,0.049623,0.027174,0.011018,0.006129,0.001941,0.002379,33.2835,0.449351,0,0.182879,0.310181,0.24119,0.139048,0.070005,0.031005,0.013012,0.006797,0.003049,0.002831,48.3836,0.57674,0,0.150537,0.2741,0.240238,0.158016,0.087583,0.051453,0.020438,0.010175,0.003638,0.003821,25.8109,0.588172,0.000269,0.182778,0.303145,0.235657,0.115703,0.073621,0.044217,0.023372,0.009063,0.007823,0.004351,5.23276,0.667295,0,0.156958,0.309303,0.243066,0.126794,0.068104,0.038274,0.023556,0.006479,0.018377,0.009089,60.517,0.701121,0,0.123512,0.241431,0.243808,0.176604,0.109462,0.049335,0.029088,0.013225,0.005578,0.007955,72.6857,0.899618
Negative,0,0.172019,0.316525,0.23031,0.14867,0.069376,0.032925,0.016587,0.008211,0.003098,0.002276,0.779852,0.328129,0,0.230722,0.325405,0.218117,0.119473,0.055931,0.028477,0.012783,0.004752,0.002226,0.002113,0.970952,0.397846,0.000222,0.167964,0.302986,0.232855,0.136307,0.080608,0.036246,0.02114,0.011417,0.006415,0.003841,46.3202,0.660827,0,0.183771,0.30202,0.230225,0.13757,0.073009,0.038797,0.018633,0.008023,0.00446,0.003492,5.65827,0.810628,0,0.128563,0.262278,0.243718,0.168418,0.100272,0.056354,0.01979,0.012199,0.004692,0.003715,1.3938,0.127343,0,0.152435,0.277504,0.220665,0.157642,0.088015,0.051989,0.023925,0.013465,0.009511,0.004848,5.92976,0.260541,0,0.161239,0.288944,0.236799,0.15166,0.088753,0.037439,0.018426,0.00559,0.005951,0.005197,76.8946,0.485625,0,0.154984,0.282192,0.234428,0.160607,0.093553,0.041555,0.019576,0.007234,0.002928,0.002941,4.54649,0.924834
Negative,0,0.273447,0.348641,0.210973,0.092748,0.039982,0.019181,0.008355,0.003208,0.002333,0.001133,0.548002,0.159726,0,0.258459,0.360578,0.200498,0.095055,0.039691,0.02555,0.010394,0.004551,0.003735,0.001489,0.082283,0.189277,0,0.253233,0.322709,0.215206,0.118983,0.050356,0.021167,0.011485,0.00419,0.001325,0.001347,7.88176,0.496877,0,0.349989,0.344779,0.167175,0.064901,0.037485,0.015322,0.010653,0.005027,0.003377,0.001291,25.5023,0.891884,0.000565,0.178581,0.31508,0.205058,0.128436,0.078348,0.04646,0.025122,0.013569,0.005198,0.003583,1.85159,0.560077,0.000278,0.201783,0.316354,0.23205,0.126213,0.061115,0.029699,0.017609,0.009617,0.003212,0.002071,2.24903,0.732813,0,0.141043,0.244561,0.225607,0.179747,0.101655,0.057872,0.024701,0.011227,0.008045,0.005542,5.26171,0.674909,0,0.220494,0.332126,0.236953,0.113451,0.051549,0.024354,0.012071,0.006919,0.001117,0.000965,67.3529,0.052431
Negative,0,0.295183,0.348559,0.181417,0.096484,0.043918,0.019533,0.008688,0.003788,0.00148,0.00095,0.279784,0.290621,0,0.305299,0.341967,0.198163,0.081681,0.038203,0.018371,0.008206,0.006368,0.000821,0.000921,0.536692,0.320065,0,0.178192,0.305299,0.233963,0.134134,0.082842,0.029637,0.019555,0.008205,0.005136,0.003037,2.63474,0.526401,0,0.230641,0.335729,0.207115,0.11837,0.060905,0.027752,0.009443,0.005025,0.003296,0.001725,17.1077,0.854505,0,0.212347,0.307957,0.213087,0.128871,0.066286,0.036703,0.019657,0.009056,0.003142,0.002894,0.69133,0.014884,0.000216,0.185372,0.293098,0.213668,0.136416,0.076453,0.04328,0.02871,0.011948,0.005102,0.005736,0.644951,0.015596,0,0.120388,0.269759,0.255972,0.162108,0.096887,0.053453,0.020405,0.008998,0.00818,0.003849,4.6538,0.045296,0.000199,0.133107,0.260861,0.220786,0.158807,0.10581,0.059234,0.027757,0.018459,0.009093,0.005887,39.1919,0.809031
Negative,0.000269,0.336714,0.3389,0.17185,0.086033,0.035058,0.016418,0.008242,0.003452,0.001688,0.001376,0.482694,0.316523,0,0.450578,0.322103,0.134653,0.062195,0.019287,0.007098,0.001635,0.000821,0.000546,0.001081,0.572782,0.446215,0,0.152549,0.269731,0.218684,0.167122,0.092756,0.048566,0.027119,0.013657,0.006804,0.003013,0.407032,0.485242,0,0.231799,0.301227,0.219448,0.129487,0.063611,0.02872,0.015006,0.00599,0.003293,0.001418,8.77133,0.695274,0,0.239675,0.336967,0.20876,0.103662,0.058082,0.0312,0.008939,0.007711,0.003237,0.001768,6.87465,0.98912,0,0.323298,0.356132,0.186215,0.079262,0.031596,0.012852,0.006355,0.001725,0.001488,0.001076,4.06886,0.324385,0,0.115236,0.235401,0.226154,0.170806,0.12067,0.065893,0.035772,0.016962,0.007299,0.005807,7.85612,0.824848,0,0.151549,0.265875,0.21527,0.154614,0.106362,0.055991,0.027586,0.012757,0.006056,0.003941,10.0947,0.373245
