@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Negative,0,0.245129,0.386722,0.198137,0.090267,0.044248,0.018558,0.008429,0.005102,0.001461,0.001946,0.793298,0.164618,0,0.326071,0.372888,0.178401,0.071763,0.029552,0.009675,0.005124,0.00398,0.000574,0.00197,0.253806,0.184832,0,0.191141,0.294808,0.226401,0.140964,0.074694,0.039011,0.017602,0.010735,0.002718,0.001925,44.3302,0.418523,0.000246,0.246646,0.308083,0.208201,0.129815,0.059934,0.025735,0.010362,0.007249,0.002734,0.000995,2.9925,0.610714
Negative,0,0.365422,0.375136,0.15005,0.056651,0.026771,0.013696,0.005568,0.003713,0.001359,0.001632,0.285251,0.407026,0,0.304065,0.368018,0.187102,0.081959,0.03043,0.015017,0.007575,0.003695,0.00118,0.00096,3.47841,0.458163,0,0.299692,0.335944,0.189396,0.093001,0.044893,0.021272,0.009169,0.002454,0.002433,0.001745,9.75888,0.802257,0,0.276152,0.345009,0.19776,0.09428,0.041618,0.020799,0.012669,0.007701,0.001865,0.002146,9.86166,0.311983
Negative,0.000284,0.304758,0.365672,0.189649,0.076015,0.037694,0.013232,0.007226,0.003439,0.001146,0.000884,0.958075,0.39854,0,0.479389,0.288728,0.11166,0.058755,0.02742,0.016974,0.007816,0.002675,0.003541,0.003043,0.545723,0.489209,0,0.240249,0.335626,0.224407,0.108317,0.052404,0.023896,0.008559,0.003422,0.001702,0.001419,2.463,0.7323,0,0.23212,0.321448,0.226988,0.118132,0.05905,0.025319,0.009912,0.00425,0.001516,0.001264,7.79761,0.065592
Negative,0,0.297172,0.345077,0.195057,0.090762,0.035048,0.021797,0.009226,0.003257,0.001202,0.001402,5.74987,0.436013,0,0.217191,0.343114,0.219739,0.115606,0.05914,0.027515,0.009831,0.003946,0.002433,0.001483,2.14135,0.462624,0,0.209357,0.306022,0.227921,0.130773,0.064882,0.034327,0.016561,0.00718,0.001807,0.00117,4.50953,0.773067,0,0.263148,0.349634,0.19977,0.103978,0.044393,0.020094,0.011797,0.004249,0.001603,0.001333,61.8923,0.671984
Negative,0,0.325633,0.371766,0.172361,0.074936,0.023085,0.018285,0.007124,0.003536,0.00112,0.002153,3.74307,0.185853,0,0.366009,0.342311,0.152604,0.069878,0.028942,0.017433,0.011125,0.005383,0.003671,0.002643,8.00465,0.24953,0,0.20846,0.322819,0.228113,0.121409,0.06692,0.028528,0.010598,0.0077,0.003333,0.00212,5.10599,0.529182,0,0.252339,0.302002,0.199114,0.115306,0.066283,0.034626,0.014614,0.008905,0.00435,0.002458,35.0108,0.769409
Negative,0.000232,0.255832,0.370665,0.215745,0.098045,0.035101,0.016497,0.004035,0.001061,0.001992,0.000795,0.637963,0.234683,0,0.204588,0.327331,0.214784,0.119132,0.066408,0.03445,0.016964,0.010772,0.00232,0.00325,5.91281,0.200283,0.000296,0.2149,0.342072,0.228212,0.116256,0.049623,0.027174,0.011018,0.006129,0.001941,0.002379,33.2835,0.449351,0,0.182879,0.310181,0.24119,0.139048,0.070005,0.031005,0.013012,0.006797,0.003049,0.002831,48.3836,0.57674
Negative,0,0.172019,0.316525,0.23031,0.14867,0.069376,0.032925,0.016587,0.008211,0.003098,0.002276,0.779852,0.328129,0,0.230722,0.325405,0.218117,0.119473,0.055931,0.028477,0.012783,0.004752,0.002226,0.002113,0.970952,0.397846,0.000222,0.167964,0.302986,0.232855,0.136307,0.080608,0.036246,0.02114,0.011417,0.006415,0.003841,46.3202,0.660827,0,0.183771,0.30202,0.230225,0.13757,0.073009,0.038797,0.018633,0.008023,0.00446,0.003492,5.65827,0.810628
Negative,0,0.273447,0.348641,0.210973,0.092748,0.039982,0.019181,0.008355,0.003208,0.002333,0.001133,0.548002,0.159726,0,0.258459,0.360578,0.200498,0.095055,0.039691,0.02555,0.010394,0.004551,0.003735,0.001489,0.082283,0.189277,0,0.253233,0.322709,0.215206,0.118983,0.050356,0.021167,0.011485,0.00419,0.001325,0.001347,7.88176,0.496877,0,0.349989,0.344779,0.167175,0.064901,0.037485,0.015322,0.010653,0.005027,0.003377,0.001291,25.5023,0.891884
Negative,0,0.295183,0.348559,0.181417,0.096484,0.043918,0.019533,0.008688,0.003788,0.00148,0.00095,0.279784,0.290621,0,0.305299,0.341967,0.198163,0.081681,0.038203,0.018371,0.008206,0.006368,0.000821,0.000921,0.536692,0.320065,0,0.178192,0.305299,0.233963,0.134134,0.082842,0.029637,0.019555,0.008205,0.005136,0.003037,2.63474,0.526401,0,0.230641,0.335729,0.207115,0.11837,0.060905,0.027752,0.009443,0.005025,0.003296,0.001725,17.1077,0.854505
Negative,0.000269,0.336714,0.3389,0.17185,0.086033,0.035058,0.016418,0.008242,0.003452,0.001688,0.001376,0.482694,0.316523,0,0.450578,0.322103,0.134653,0.062195,0.019287,0.007098,0.001635,0.000821,0.000546,0.001081,0.572782,0.446215,0,0.152549,0.269731,0.218684,0.167122,0.092756,0.048566,0.027119,0.013657,0.006804,0.003013,0.407032,0.485242,0,0.231799,0.301227,0.219448,0.129487,0.063611,0.02872,0.015006,0.00599,0.003293,0.001418,8.77133,0.695274
Negative,0.000279,0.159216,0.323232,0.244435,0.153115,0.071547,0.029679,0.009906,0.006199,0.001432,0.000959,3.60695,0.175868,0.000281,0.244879,0.403403,0.213925,0.084078,0.028889,0.014739,0.005462,0.003333,0.000503,0.000509,2.02845,0.251402,0.000265,0.269243,0.377639,0.20236,0.084905,0.038471,0.013475,0.007862,0.003128,0.001192,0.001459,9.77758,0.643779,0,0.338987,0.385895,0.175156,0.06847,0.021363,0.005758,0.001613,0.000847,0.000627,0.001283,5.88464,0.071163
Negative,0,0.132978,0.271437,0.230941,0.155574,0.10086,0.056552,0.0248,0.014366,0.009248,0.003244,7.17482,0.183851,0,0.253314,0.373837,0.206351,0.101307,0.035459,0.017654,0.00619,0.001944,0.001339,0.002606,2.31307,0.278399,0,0.244858,0.339958,0.207663,0.114073,0.049721,0.0235,0.011464,0.004921,0.001767,0.002074,41.0375,0.816515,0.000245,0.223261,0.320562,0.217376,0.127293,0.063456,0.026386,0.011755,0.00572,0.002956,0.000991,22.6174,0.179316
Negative,0,0.317434,0.364648,0.182186,0.084775,0.029104,0.011351,0.006057,0.002913,0.000854,0.000678,0.294705,0.195575,0,0.229918,0.327287,0.206247,0.114727,0.062147,0.025781,0.013435,0.011217,0.005689,0.003553,0.003935,0.130559,0,0.27615,0.347801,0.195362,0.096804,0.043633,0.01785,0.010965,0.004958,0.004157,0.002321,7.07379,0.718983,0.000277,0.290996,0.331952,0.202299,0.094107,0.045257,0.018313,0.008674,0.00376,0.002929,0.001435,5.40699,0.893419
Negative,0,0.225951,0.323796,0.224564,0.119108,0.057302,0.027993,0.013994,0.004115,0.00204,0.001137,0.237685,0.254099,0,0.263483,0.35074,0.199714,0.097374,0.047589,0.019036,0.01134,0.006279,0.002828,0.001616,0.877238,0.342548,0.000436,0.173578,0.304049,0.218987,0.146764,0.077169,0.037125,0.021705,0.009475,0.00663,0.004084,6.26683,0.704663,0,0.237852,0.318474,0.222843,0.119168,0.053483,0.025695,0.010361,0.006371,0.003476,0.002277,0.426786,0.766158
Negative,0.0003,0.133595,0.271301,0.240642,0.165379,0.097376,0.049559,0.021414,0.012652,0.004243,0.003541,3.67242,0.241119,0,0.100643,0.258421,0.247844,0.178504,0.107987,0.052314,0.029527,0.013482,0.007546,0.003732,5.81879,0.237573,0,0.212331,0.302355,0.20933,0.123975,0.069042,0.035856,0.023884,0.011347,0.006197,0.005683,8.2855,0.56162,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0,0.171313,0.323114,0.241409,0.137821,0.074376,0.025541,0.013986,0.006615,0.002881,0.002944,0.893399,0.159284,0.000195,0.276496,0.351977,0.211044,0.095766,0.036074,0.014846,0.005484,0.004909,0.001237,0.001973,0.298206,0.195627,0,0.23751,0.32097,0.219923,0.126882,0.053707,0.020744,0.010561,0.005327,0.002561,0.001814,4.72647,0.51485,0,0.282979,0.343749,0.193484,0.101734,0.044627,0.019581,0.007311,0.002911,0.002848,0.000775,3.94319,0.642833
Negative,0,0.257152,0.367156,0.220325,0.089512,0.040104,0.013193,0.005182,0.003976,0.000884,0.002515,6.1112,0.292201,0,0.227889,0.312521,0.219505,0.117674,0.056222,0.03381,0.017885,0.009872,0.002604,0.002019,8.86423,0.353191,0,0.3806,0.369629,0.157609,0.055763,0.018705,0.00807,0.003077,0.00191,0.002836,0.0018,57.1031,0.968997,0,0.166997,0.306947,0.245965,0.136093,0.074899,0.038959,0.015504,0.007296,0.004844,0.002495,8.64923,0.090816
Negative,0,0.231617,0.340829,0.222088,0.118328,0.050696,0.022743,0.008023,0.002879,0.001752,0.001044,5.22347,0.230974,0,0.172829,0.317976,0.253222,0.131673,0.067413,0.03005,0.01693,0.006937,0.000714,0.002257,8.2736,0.234369,0,0.201468,0.290763,0.2165,0.128367,0.083847,0.036676,0.013815,0.01177,0.003194,0.013599,0.156901,0.584374,0,0.207856,0.315928,0.232085,0.121048,0.066213,0.032556,0.013143,0.005985,0.002353,0.00283,27.8548,0.857111
Negative,0,0.239244,0.360266,0.220928,0.101816,0.045416,0.015676,0.009422,0.003132,0.002388,0.001711,0.261192,0.225371,0,0.179515,0.309111,0.213314,0.134968,0.077781,0.041124,0.020518,0.012509,0.007027,0.004131,0.819838,0.240425,0,0.21789,0.326358,0.225428,0.122807,0.055161,0.026733,0.011693,0.00732,0.004252,0.002358,7.2758,0.610865,0,0.197207,0.34121,0.223835,0.125098,0.06466,0.026941,0.01336,0.003152,0.002969,0.001568,12.6511,0.831671
Negative,0,0.237677,0.360961,0.203039,0.103318,0.046795,0.02379,0.013817,0.007888,0.001568,0.001148,9.84273,0.231508,0,0.206019,0.324258,0.236159,0.111276,0.060109,0.031257,0.016587,0.004272,0.005427,0.004636,4.4384,0.188514,0,0.350041,0.348357,0.16917,0.067108,0.032477,0.01745,0.00734,0.002729,0.003504,0.001825,1.96001,0.251388,0,0.281041,0.3509,0.20579,0.092726,0.040099,0.015409,0.007792,0.003083,0.002022,0.001138,42.4476,0.168809
Negative,0,0.269587,0.401578,0.200894,0.087024,0.024035,0.009344,0.004208,0.001911,0.00046,0.00096,0.342014,0.199593,0,0.261796,0.326637,0.205199,0.107954,0.049767,0.025402,0.012334,0.006105,0.00371,0.001094,0.79755,0.188727,0,0.398015,0.339735,0.145228,0.062976,0.028297,0.011706,0.008089,0.002794,0.001688,0.00147,7.03736,0.588399,0,0.250108,0.349899,0.217965,0.103899,0.042946,0.016868,0.011002,0.002068,0.003586,0.001658,8.97202,0.64192
Negative,0,0.179644,0.337207,0.248299,0.124526,0.064565,0.024223,0.010394,0.006642,0.002232,0.002269,0.061099,0.172735,0,0.241323,0.378597,0.220677,0.097963,0.034267,0.017249,0.005264,0.002094,0.00113,0.001435,0.678836,0.29183,0,0.151042,0.283018,0.249898,0.158052,0.083396,0.040278,0.021914,0.007117,0.003031,0.002254,2.26104,0.439609,0.000261,0.184055,0.292443,0.236794,0.138717,0.071789,0.041686,0.017975,0.009598,0.003896,0.002787,9.64941,0.730483
Negative,0,0.236164,0.358045,0.211331,0.106831,0.0484,0.023917,0.008084,0.002572,0.002493,0.002162,0.464747,0.136372,0,0.186161,0.336321,0.250344,0.129292,0.056046,0.024696,0.009547,0.003912,0.002279,0.001402,0.989228,0.140911,0,0.213159,0.314808,0.207851,0.133047,0.0687,0.03261,0.01662,0.007194,0.003288,0.002722,9.30442,0.348293,0,0.362324,0.36803,0.1535,0.061011,0.027466,0.014556,0.005723,0.002282,0.002002,0.003105,24.0657,0.622341
Negative,0,0.261904,0.368117,0.212465,0.084213,0.037194,0.017567,0.008193,0.004584,0.004196,0.001566,4.49253,0.159357,0,0.29778,0.381096,0.173541,0.079984,0.036214,0.015096,0.010034,0.002922,0.002626,0.000706,3.39368,0.204347,0,0.231968,0.326887,0.198113,0.114675,0.061459,0.03711,0.014727,0.009268,0.004385,0.001407,0.832614,0.482457,0.000229,0.325966,0.346267,0.187175,0.089867,0.033016,0.010228,0.003295,0.001337,0.001225,0.001395,56.5662,0.825705
Negative,0,0.220123,0.329349,0.222386,0.117801,0.059062,0.028369,0.013381,0.004891,0.00325,0.001387,0.778621,0.394209,0,0.206461,0.32357,0.235113,0.119319,0.065494,0.029173,0.011463,0.006875,0.000839,0.001693,0.781132,0.339101,0,0.254713,0.370939,0.199187,0.102032,0.042331,0.017292,0.008784,0.002717,0.000533,0.001471,48.9043,0.136917,0,0.181481,0.304204,0.245931,0.128999,0.073788,0.032651,0.018607,0.007351,0.003893,0.003094,71.4087,0.958961
Negative,0.000272,0.21862,0.326041,0.216788,0.115209,0.065312,0.027984,0.012606,0.009301,0.004939,0.002928,0.552987,0.20712,0,0.309478,0.359003,0.180159,0.081146,0.035508,0.016405,0.008515,0.005536,0.002174,0.002078,8.25345,0.281605,0,0.387847,0.355807,0.156386,0.056863,0.023926,0.011304,0.004863,0.000801,0.001066,0.001137,0.854925,0.796392,0,0.224442,0.314209,0.213333,0.1192,0.062228,0.029924,0.017862,0.009943,0.005592,0.003266,18.7907,0.608712
Negative,0,0.20347,0.358585,0.229799,0.110642,0.046431,0.028697,0.011864,0.005487,0.002445,0.00258,0.825155,0.211994,0,0.268517,0.3802,0.208562,0.086819,0.033203,0.015779,0.00408,0.001471,0.000245,0.001123,1.55718,0.258821,0,0.237413,0.34967,0.207545,0.104325,0.050043,0.028982,0.009408,0.005344,0.004248,0.00302,18.038,0.54478,0,0.334465,0.340285,0.167594,0.084037,0.038725,0.022173,0.005899,0.002796,0.002819,0.001206,25.5076,0.815444
Negative,0,0.167152,0.307731,0.246432,0.143248,0.074583,0.03517,0.014677,0.005701,0.004143,0.001164,0.613412,0.145991,0,0.369001,0.357288,0.15792,0.065196,0.028965,0.013076,0.0041,0.002559,0.000838,0.001054,0.571778,0.230936,0,0.193723,0.302987,0.227194,0.13784,0.069557,0.042507,0.01528,0.00743,0.002177,0.001305,0.526823,0.473981,0.000278,0.282708,0.327792,0.19361,0.094958,0.053739,0.027785,0.012851,0.003404,0.001351,0.001522,0.351389,0.73694
Negative,0,0.14588,0.287768,0.249276,0.160526,0.081569,0.040036,0.015816,0.010985,0.00454,0.003602,0.976776,0.131555,0,0.260501,0.389936,0.204411,0.088178,0.034287,0.013517,0.005644,0.001738,0.000732,0.001055,0.316215,0.193951,0,0.200069,0.323996,0.226616,0.120527,0.06869,0.034473,0.013865,0.006585,0.002852,0.002327,27.9061,0.554486,0,0.173264,0.328738,0.237986,0.127295,0.070131,0.033507,0.016146,0.009157,0.002388,0.001389,47.6425,0.728826
Negative,0,0.207279,0.327907,0.22953,0.115798,0.06239,0.028465,0.01446,0.007119,0.004233,0.002819,8.98893,0.148342,0,0.254714,0.376274,0.20786,0.090264,0.032311,0.0195,0.009704,0.003863,0.002839,0.002672,6.18857,0.190987,0,0.240004,0.330041,0.186322,0.108126,0.060428,0.036774,0.020677,0.009043,0.00556,0.003024,4.17517,0.421498,0,0.374271,0.353331,0.167904,0.063184,0.026176,0.007895,0.003698,0.002101,0.000389,0.00105,5.91653,0.65049
Negative,0,0.26135,0.331687,0.194356,0.103582,0.056881,0.03072,0.012845,0.004494,0.00144,0.002644,9.61836,0.8216,0,0.208106,0.297314,0.21307,0.120107,0.077214,0.044898,0.021332,0.013062,0.004354,0.000542,0.760541,0.606914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0.00033,0.217863,0.332163,0.222119,0.120968,0.059607,0.025237,0.009679,0.005314,0.004341,0.002378,0.325195,0.238399,0,0.208265,0.336836,0.238329,0.112969,0.058746,0.022644,0.010824,0.007102,0.00255,0.001735,0.340695,0.159499,0,0.254809,0.350093,0.212265,0.101081,0.046901,0.021045,0.008316,0.003195,0.00053,0.001762,3.68768,0.531095,0,0.182091,0.331846,0.238436,0.120257,0.065216,0.030701,0.017102,0.009386,0.003777,0.001187,7.15223,0.564061
Negative,0,0.336232,0.375677,0.178414,0.068225,0.02569,0.008896,0.003674,0.000841,0.00115,0.0012,0.080386,0.48651,0,0.243535,0.35586,0.219138,0.101646,0.041151,0.019967,0.010121,0.004645,0.003021,0.000915,2.77565,0.374358,0,0.232754,0.330502,0.218734,0.118656,0.053166,0.027797,0.009869,0.002716,0.002497,0.003308,67.0513,0.897228,0,0.242307,0.332828,0.214665,0.116622,0.050231,0.023167,0.012091,0.006557,0.000764,0.000768,49.4899,0.171654
Negative,0,0.226983,0.370243,0.228743,0.101436,0.040902,0.015389,0.008857,0.003932,0.001844,0.001671,3.88908,0.335092,0,0.301906,0.366936,0.195755,0.078843,0.035116,0.011218,0.005591,0.000702,0.002632,0.0013,9.07281,0.60552,0,0.135557,0.290838,0.262148,0.1559,0.075071,0.045987,0.022864,0.006356,0.003535,0.001744,21.6437,0.645797,0,0.171976,0.310789,0.257217,0.139874,0.061701,0.035834,0.013724,0.00395,0.002759,0.002176,30.9401,0.30125
Negative,0.000259,0.221941,0.337168,0.218486,0.109417,0.05239,0.032435,0.013591,0.008199,0.003873,0.00224,0.088895,0.194493,0,0.23982,0.353528,0.210496,0.114932,0.047036,0.019615,0.008575,0.004127,0.000753,0.001118,0.08371,0.177782,0.000575,0.235009,0.320002,0.213235,0.103054,0.057337,0.026635,0.024382,0.012805,0.002038,0.004926,4.51408,0.520857,0,0.48783,0.316795,0.112416,0.045335,0.018934,0.006937,0.005417,0.003254,0.001374,0.001707,7.6236,0.254332
Negative,0,0.183892,0.341328,0.232922,0.133909,0.06095,0.023838,0.01254,0.006177,0.003325,0.001118,0.469687,0.139463,0,0.198442,0.357878,0.240044,0.120475,0.047028,0.018481,0.009293,0.004613,0.002301,0.001443,2.17326,0.188416,0.000254,0.199364,0.329872,0.220551,0.132272,0.059255,0.033588,0.014462,0.006881,0.002595,0.000906,6.26692,0.444167,0,0.268195,0.337085,0.213004,0.10536,0.0482,0.016259,0.006919,0.002885,0.000803,0.00129,48.507,0.937543
Negative,0,0.335435,0.366988,0.153804,0.076957,0.038345,0.0139,0.006456,0.003394,0.003046,0.001674,3.40791,0.356262,0,0.430704,0.332912,0.136882,0.04918,0.022715,0.014471,0.007165,0.003533,0.001622,0.000817,3.20512,0.517401,0,0.304694,0.335505,0.196421,0.089748,0.044898,0.016129,0.005762,0.002965,0.002612,0.001267,24.7962,0.644714,0,0.233157,0.30329,0.204609,0.126228,0.067873,0.037568,0.013858,0.00767,0.002598,0.00315,6.23575,0.691868
Negative,0,0.256699,0.376519,0.184472,0.065297,0.039462,0.013281,0.019413,0.014416,0.011202,0.019239,6.2603,0.235268,0,0.23926,0.33422,0.212057,0.108588,0.05452,0.025377,0.010378,0.009233,0.004051,0.002314,6.48999,0.190828,0,0.141198,0.283662,0.229785,0.151275,0.093994,0.046211,0.028271,0.015602,0.007418,0.002583,33.0026,0.465606,0,0.234224,0.337347,0.223012,0.109718,0.051003,0.024507,0.012295,0.003923,0.002327,0.001642,27.2278,0.962698
Negative,0,0.220764,0.253326,0.123092,0.179673,0.082159,0.082637,0.005876,0.001411,0.025988,0.025074,0.789644,0.25179,0,0.298036,0.360394,0.187185,0.087083,0.036333,0.015164,0.007753,0.004174,0.001804,0.002073,0.940157,0.268425,0,0.268925,0.346511,0.199786,0.106485,0.049128,0.016505,0.007867,0.002807,0.000767,0.001217,2.81222,0.577507,0.00028,0.270367,0.331777,0.20137,0.108007,0.046936,0.0214,0.009729,0.005845,0.002855,0.001435,8.04067,0.830589
Negative,0,0.258461,0.356347,0.202516,0.090558,0.043488,0.025043,0.011595,0.007232,0.002507,0.002253,0.416751,0.223813,0,0.197026,0.340619,0.215376,0.131472,0.059969,0.026212,0.015086,0.008296,0.003943,0.001999,0.780571,0.186787,0,0.173091,0.321309,0.224819,0.135347,0.07515,0.036616,0.017701,0.009076,0.004736,0.002155,38.2267,0.340908,0,0.187148,0.306088,0.244814,0.141874,0.069043,0.024702,0.013674,0.00398,0.004856,0.003819,0.340661,0.514293
Negative,0,0.174857,0.303606,0.240922,0.135354,0.071268,0.044407,0.016286,0.00733,0.003641,0.00233,4.53915,0.437836,0,0.284815,0.343531,0.190183,0.095627,0.044282,0.023047,0.010477,0.004481,0.002469,0.001087,5.43586,0.58029,0,0.25514,0.362653,0.205374,0.096689,0.042888,0.017669,0.012549,0.004093,0.001848,0.001096,3.9129,0.967326,0,0.209305,0.31115,0.216148,0.129872,0.06612,0.038985,0.015731,0.007246,0.002848,0.002594,31.6898,0.002301
Negative,0,0.286616,0.394569,0.190055,0.076227,0.029752,0.01401,0.005025,0.00269,0.000579,0.000477,0.860706,0.214101,0,0.208139,0.330662,0.237673,0.119946,0.053128,0.025515,0.012517,0.00663,0.002989,0.002803,3.90333,0.154586,0.000286,0.223005,0.328733,0.229773,0.114736,0.058172,0.023874,0.013027,0.00415,0.002379,0.001865,0.802413,0.429743,0,0.180018,0.298805,0.206451,0.136223,0.082797,0.050803,0.02054,0.013314,0.007116,0.003931,0.297057,0.479486
Negative,0,0.13398,0.271189,0.139496,0.082547,0.137248,0.216951,0.009352,0.00495,0.00305,0.001237,0.137384,0.164026,0,0.287924,0.364268,0.198311,0.08668,0.036123,0.015604,0.004598,0.003143,0.001387,0.001962,1.14043,0.179368,0,0.229957,0.316307,0.223838,0.123376,0.050421,0.029568,0.013234,0.008378,0.002816,0.002105,35.7949,0.478258,0,0.22906,0.313683,0.211259,0.120616,0.062887,0.031698,0.016538,0.007427,0.004811,0.002022,42.0477,0.581175
