@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Negative,0,0.174466,0.326356,0.218067,0.113568,0.079815,0.042679,0.025995,0.012194,0.003228,0.003632,0.354745,0.872591,0,0.149154,0.287222,0.236676,0.134539,0.087267,0.046986,0.02707,0.01696,0.009701,0.004424,0.397385,0.842077,0,0.086292,0.214085,0.230222,0.188951,0.142784,0.070068,0.034328,0.019532,0.008233,0.005506,79.7653,0.332861,0,0.115738,0.242699,0.238125,0.179946,0.110448,0.050828,0.029228,0.01645,0.010887,0.005651,8.646,0.256137
Negative,0,0.164314,0.310295,0.246865,0.14428,0.080653,0.029158,0.012515,0.005427,0.00305,0.003443,3.36456,0.802746,0,0.127477,0.264776,0.242545,0.173067,0.097397,0.050609,0.023842,0.01236,0.00426,0.003667,50.6397,0.858357,0,0.159665,0.262001,0.226773,0.14942,0.087179,0.053767,0.023424,0.009863,0.009745,0.018162,70.6248,0.679665,0,0.183686,0.29495,0.246634,0.132167,0.067929,0.035084,0.019972,0.010744,0.004523,0.004311,3.62123,0.3277
Negative,0.000271,0.120575,0.248663,0.250647,0.173248,0.103055,0.056071,0.025205,0.01019,0.006885,0.005188,7.11183,0.474797,0,0.265058,0.330215,0.20856,0.103167,0.048206,0.024105,0.008062,0.006723,0.002872,0.003031,4.13074,0.951296,0,0.083802,0.177095,0.224823,0.210174,0.137125,0.07328,0.043703,0.028064,0.013805,0.008129,6.28341,0.907157,0,0.111227,0.244756,0.235335,0.170014,0.116926,0.065199,0.031746,0.015586,0.004922,0.00429,2.50671,0.026058
Negative,0.000311,0.16193,0.274154,0.255116,0.146125,0.085628,0.041026,0.017805,0.00979,0.004012,0.004103,5.22348,0.67327,0,0.099838,0.223861,0.220908,0.183912,0.111968,0.071305,0.046709,0.023562,0.011691,0.006245,2.32484,0.64537,0,0.093429,0.210665,0.246061,0.186849,0.145308,0.062144,0.029523,0.013523,0.008014,0.004484,45.971,0.480814,0,0.096229,0.19777,0.254081,0.189597,0.131402,0.07356,0.030812,0.015128,0.00641,0.00501,79.7191,0.911403
Negative,0,0.279491,0.325093,0.194322,0.097918,0.055799,0.024349,0.009234,0.005437,0.003878,0.00448,49.4849,0.041423,0,0.268987,0.313878,0.195377,0.105265,0.059203,0.025212,0.016201,0.008839,0.004665,0.002373,6.07309,0.278673,0,0.11147,0.225816,0.234239,0.185092,0.116002,0.066376,0.030013,0.015459,0.01093,0.004601,41.6426,0.794411,0,0.100882,0.20295,0.212502,0.175303,0.12381,0.090475,0.056791,0.023973,0.008901,0.004412,70.509,0.593963
Negative,0,0.124562,0.247769,0.239727,0.174801,0.107801,0.054256,0.028236,0.013964,0.004912,0.003973,32.3539,0.766312,0,0.160605,0.28343,0.224796,0.151398,0.076928,0.045163,0.025699,0.016064,0.008946,0.00697,5.82448,0.870844,0,0.11799,0.248237,0.254267,0.187124,0.108308,0.04537,0.019089,0.011614,0.004384,0.003616,75.1015,0.212724,0.000285,0.140417,0.249249,0.250434,0.162007,0.091834,0.049439,0.030607,0.015453,0.008355,0.00192,78.772,0.138512
Negative,0,0.102422,0.240269,0.267848,0.182256,0.099704,0.058475,0.028235,0.013062,0.006052,0.001677,3.04117,0.464646,0,0.161168,0.292675,0.256778,0.147032,0.081131,0.038755,0.010271,0.00574,0.003851,0.0026,8.28338,0.866319,0,0.134385,0.245336,0.234347,0.183836,0.098356,0.048877,0.029821,0.014568,0.006086,0.004387,79.3967,0.350847,0,0.113464,0.244544,0.221798,0.176254,0.106719,0.059673,0.031141,0.012815,0.016536,0.017055,24.9646,0.887659
Negative,0,0.110792,0.27257,0.215131,0.161053,0.103105,0.067672,0.032437,0.022312,0.010059,0.004868,7.92587,0.804191,0,0.128909,0.291569,0.227734,0.158871,0.085786,0.046917,0.027419,0.013544,0.012705,0.006546,7.29984,0.048436,0,0.10231,0.222901,0.23532,0.179841,0.127536,0.069898,0.034608,0.011826,0.007837,0.007924,6.64667,0.615519,0,0.122121,0.246763,0.247158,0.180036,0.103397,0.050604,0.028436,0.009742,0.004896,0.006846,78.9144,0.878588
Negative,0.000218,0.147141,0.25558,0.223695,0.154369,0.095276,0.051013,0.034393,0.020586,0.009337,0.008391,1.54476,0.291719,0,0.146706,0.27938,0.229337,0.14764,0.091936,0.052048,0.026535,0.014567,0.006794,0.005056,0.995512,0.423776,0,0.108039,0.231806,0.2709,0.19099,0.101503,0.050925,0.022498,0.012636,0.007461,0.003243,4.34231,0.153735,0,0.098643,0.218817,0.229872,0.17815,0.12612,0.074024,0.035973,0.022887,0.009598,0.005914,44.3532,0.101134
Negative,0,0.155408,0.301491,0.220028,0.148648,0.084011,0.046148,0.019963,0.010107,0.007785,0.006413,9.26839,0.146106,0,0.229336,0.341083,0.203169,0.111374,0.063998,0.024887,0.013154,0.006232,0.00365,0.003117,7.25039,0.454251,0.000267,0.07492,0.145328,0.157467,0.122138,0.086757,0.041713,0.015746,0.010613,0.118836,0.226217,6.38212,0.677955,0,0.096203,0.224933,0.201249,0.170931,0.125346,0.082507,0.053183,0.02358,0.014189,0.007877,8.1585,0.056435
Negative,0.000317,0.09183,0.222145,0.243968,0.190945,0.111849,0.072932,0.033719,0.018007,0.007949,0.006341,4.75794,0.910006,0,0.113389,0.282167,0.261193,0.172551,0.087713,0.043803,0.018177,0.010124,0.007068,0.003814,3.73513,0.15453,0,0.150476,0.284795,0.228471,0.138228,0.068927,0.048367,0.019895,0.011981,0.021508,0.027351,1.20325,0.383624,0.000294,0.178456,0.311167,0.250139,0.131186,0.063589,0.03711,0.014942,0.006632,0.00294,0.003545,31.7842,0.11985
Negative,0,0.112574,0.233177,0.237166,0.169047,0.109299,0.060432,0.0399,0.020397,0.011291,0.006716,5.05777,0.033414,0.000234,0.176807,0.320955,0.257761,0.119706,0.064628,0.032255,0.014581,0.00637,0.003323,0.003379,35.994,0.410788,0,0.175607,0.297385,0.220965,0.133334,0.085771,0.043926,0.025763,0.009067,0.004451,0.003731,78.6753,0.797337,0,0.097065,0.249165,0.256767,0.187046,0.114306,0.055143,0.017743,0.013353,0.003764,0.005647,59.5478,0.960142
Negative,0,0.142317,0.299934,0.214098,0.142035,0.095775,0.045502,0.03425,0.017082,0.005506,0.003501,0.502141,0.847512,0,0.141198,0.271739,0.22023,0.15049,0.106614,0.045577,0.025539,0.020524,0.012148,0.00594,0.619375,0.634933,0,0.117485,0.25401,0.252665,0.182767,0.091801,0.045615,0.031373,0.014567,0.004362,0.005354,2.38538,0.004252,0,0.092308,0.201902,0.23596,0.165479,0.117795,0.078311,0.055318,0.026365,0.018362,0.008201,25.1588,0.540666
Negative,0.000178,0.152372,0.283391,0.232257,0.149452,0.099501,0.041372,0.022012,0.011336,0.003711,0.004418,6.07646,0.400666,0,0.113511,0.25332,0.251991,0.156486,0.100903,0.058662,0.034795,0.013388,0.010367,0.006576,2.38688,0.660659,0,0.102443,0.24908,0.229368,0.181598,0.102497,0.075509,0.029399,0.016733,0.007991,0.005381,65.9086,0.491672,0,0.101074,0.248322,0.24715,0.179517,0.092388,0.060629,0.034397,0.019928,0.011056,0.005539,48.5478,0.125327
Negative,0,0.087401,0.224718,0.215468,0.196373,0.120223,0.085404,0.036055,0.016471,0.011142,0.006744,8.0361,0.85421,0,0.070357,0.202027,0.230533,0.191097,0.148023,0.079698,0.044328,0.015249,0.009014,0.009674,5.99955,0.875233,0,0.116869,0.227296,0.227304,0.153612,0.111611,0.070151,0.045017,0.029761,0.013372,0.005007,10.0312,0.299326,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0,0.142518,0.267027,0.253771,0.178224,0.088685,0.040056,0.017319,0.004985,0.003464,0.003952,2.16134,0.040743,0,0.212641,0.294421,0.208996,0.141549,0.071556,0.033264,0.02347,0.006067,0.003856,0.004179,4.68555,0.339962,0,0.113551,0.243439,0.244531,0.185812,0.094453,0.05399,0.0355,0.017618,0.007129,0.003977,77.5654,0.001762,0,0.112477,0.260077,0.231304,0.162306,0.114194,0.060157,0.030889,0.015765,0.008086,0.004746,77.0713,0.249849
Negative,0.000276,0.116716,0.24133,0.231685,0.167898,0.103045,0.073017,0.033006,0.018391,0.009611,0.005025,6.60154,0.200473,0,0.105227,0.214239,0.239574,0.162786,0.098891,0.093263,0.060556,0.016763,0.005184,0.003518,7.20331,0.513857,0,0.161412,0.33601,0.255789,0.142468,0.061023,0.023681,0.010421,0.003922,0.001681,0.003594,79.0117,0.838003,0,0.056918,0.160739,0.184115,0.119681,0.143227,0.061592,0.131909,0.018197,0.119956,0.003668,39.0689,0.517687
Negative,0,0.136724,0.264699,0.225019,0.174135,0.109564,0.044087,0.028343,0.009367,0.005356,0.002707,32.6972,0.95338,0,0.15627,0.271884,0.232372,0.154602,0.081439,0.051155,0.026841,0.012283,0.008799,0.004355,0.621706,0.155875,0,0.119207,0.242216,0.2362,0.172245,0.108705,0.061809,0.035128,0.014015,0.008109,0.002367,2.03655,0.861645,0,0.114461,0.234616,0.20965,0.165714,0.11539,0.076832,0.038939,0.023312,0.010083,0.011002,69.4222,0.920327
Negative,0,0.119359,0.266486,0.248145,0.163958,0.089164,0.053453,0.030659,0.015296,0.008829,0.00465,0.06081,0.034997,0.004301,0.14613,0.225801,0.203777,0.151724,0.066748,0.037218,0.039342,0.037552,0.033637,0.05377,0.851542,0.437574,0.000281,0.108692,0.236195,0.255383,0.17156,0.122323,0.049997,0.029471,0.012123,0.00908,0.004894,17.4369,0.989837,0,0.095788,0.201485,0.217169,0.177331,0.12868,0.088842,0.05379,0.022629,0.008404,0.005881,28.1126,0.802016
Negative,0,0.148564,0.280528,0.239501,0.153258,0.081651,0.047553,0.020582,0.011412,0.008981,0.007971,7.99977,0.054487,0,0.111558,0.251557,0.227876,0.169565,0.101446,0.0745,0.037489,0.01461,0.005937,0.005463,9.18934,0.818138,0,0.196137,0.357683,0.240143,0.131067,0.047538,0.014959,0.005391,0.00213,0.002018,0.002935,42.3286,0.381745,0.000314,0.097103,0.24093,0.24335,0.172861,0.12049,0.071755,0.029044,0.013247,0.007203,0.003704,63.4034,0.615075
Negative,0.000229,0.165014,0.345511,0.232307,0.131084,0.06596,0.031955,0.012857,0.006945,0.004153,0.003986,0.85103,0.158652,0.000253,0.168391,0.284738,0.201192,0.15316,0.097443,0.053661,0.021934,0.011162,0.003782,0.004284,1.4457,0.993568,0.000282,0.103006,0.197996,0.156601,0.106587,0.055417,0.021949,0.008744,0.00608,0.148643,0.194695,38.9774,0.629309,0.000203,0.091908,0.252203,0.276529,0.209693,0.086454,0.045355,0.018604,0.010183,0.006574,0.002294,16.5321,0.336893
Negative,0,0.131387,0.269803,0.244289,0.166741,0.095496,0.043431,0.026212,0.012052,0.006259,0.00433,5.56117,0.873301,0,0.127814,0.29251,0.270062,0.15453,0.075068,0.047832,0.022065,0.004792,0.001589,0.003738,2.30588,0.33946,0,0.079968,0.220704,0.226085,0.185144,0.123426,0.078454,0.044419,0.024277,0.010264,0.007258,9.46106,0.184896,0,0.069005,0.184306,0.213533,0.192408,0.154819,0.089601,0.047224,0.025435,0.014554,0.009113,9.37018,0.107339
Negative,0,0.138681,0.263432,0.240665,0.170435,0.085644,0.045014,0.024327,0.017255,0.010072,0.004476,2.18193,0.602829,0,0.140823,0.255342,0.257047,0.155505,0.094594,0.048623,0.025444,0.013022,0.006313,0.003287,5.48102,0.769903,0,0.130256,0.257058,0.231166,0.188096,0.095677,0.044277,0.028198,0.016387,0.004465,0.004421,68.6559,0.963228,0,0.243217,0.397423,0.197923,0.088322,0.033786,0.015739,0.010975,0.003941,0.003298,0.005375,50.5958,0.469217
Negative,0,0.142776,0.290206,0.221298,0.156412,0.070707,0.043362,0.032165,0.015573,0.008336,0.019165,0.645237,0.835078,0,0.199082,0.331902,0.220336,0.118517,0.068383,0.032213,0.012259,0.006091,0.005578,0.00564,1.90524,0.13677,0,0.094701,0.203908,0.20398,0.176765,0.127832,0.087827,0.050944,0.030133,0.018189,0.005721,74.2159,0.525076,0,0.160679,0.317813,0.242894,0.166151,0.074513,0.025171,0.006541,0.002543,0.001188,0.002506,75.4667,0.8452
Negative,0,0.141164,0.268026,0.221651,0.166744,0.093407,0.057748,0.026869,0.014512,0.004806,0.005072,3.94481,0.528335,0,0.104866,0.225738,0.22002,0.17796,0.119066,0.076397,0.040314,0.021211,0.008785,0.005643,4.14294,0.263855,0,0.091739,0.224109,0.249309,0.178732,0.11823,0.063196,0.036647,0.020059,0.010664,0.007315,76.5665,0.017351,0,0.109285,0.220121,0.259808,0.185911,0.102326,0.06181,0.029657,0.01608,0.010784,0.004219,79.7696,0.248109
Negative,0,0.125306,0.219923,0.232277,0.180414,0.103859,0.063225,0.033924,0.024319,0.00951,0.007242,7.57781,0.208943,0,0.155342,0.298384,0.244013,0.139235,0.067988,0.039724,0.02961,0.010415,0.006216,0.009073,9.15347,0.495973,0,0.082104,0.166737,0.159165,0.134481,0.14071,0.073758,0.058165,0.044697,0.0594,0.080783,56.9153,0.556793,0,0.122841,0.246193,0.234724,0.172161,0.097117,0.058638,0.034863,0.019379,0.009301,0.004783,72.0507,0.59272
Negative,0,0.091746,0.234222,0.238378,0.185098,0.119659,0.063399,0.034722,0.019975,0.008442,0.00436,6.7397,0.907116,0,0.073765,0.205365,0.219998,0.183747,0.132332,0.08852,0.049657,0.028054,0.012466,0.006096,0.284669,0.937704,0,0.112256,0.212876,0.211303,0.171499,0.116802,0.072675,0.048029,0.015793,0.022127,0.016641,78.9019,0.599039,0,0.139832,0.299637,0.225406,0.154947,0.076534,0.05625,0.02391,0.009695,0.007678,0.006111,76.8143,0.002424
Negative,0.00023,0.095356,0.210505,0.231827,0.201959,0.111984,0.062208,0.040277,0.029318,0.011658,0.004677,0.97077,0.70079,0,0.201249,0.306873,0.193814,0.117687,0.079697,0.043744,0.025217,0.014914,0.009797,0.007007,2.77192,0.061651,0,0.103253,0.204267,0.236206,0.191573,0.129089,0.069751,0.039113,0.016077,0.006705,0.003967,3.78454,0.6165,0.000318,0.11096,0.260378,0.243211,0.160577,0.110054,0.059855,0.029478,0.013,0.006861,0.005307,5.51619,0.446274
Negative,0.000223,0.111424,0.232275,0.236502,0.181182,0.109967,0.074515,0.026384,0.01389,0.008757,0.004881,4.50044,0.610842,0,0.15329,0.310229,0.253281,0.147994,0.074498,0.037491,0.015886,0.003066,0.001283,0.002982,5.73998,0.834788,0,0.105943,0.234618,0.243586,0.180501,0.105348,0.066839,0.034838,0.017233,0.005559,0.005535,78.5433,0.330835,0.000335,0.115079,0.218616,0.236931,0.182635,0.115338,0.065545,0.042894,0.014746,0.004643,0.003237,76.9881,0.136556
Negative,0,0.161409,0.313106,0.217291,0.144783,0.07467,0.052743,0.018334,0.009636,0.004737,0.00329,39.8083,0.865821,0,0.138017,0.304748,0.251084,0.127382,0.071251,0.046251,0.030629,0.018899,0.007083,0.004656,13.1559,0.971076,0.000315,0.110721,0.250743,0.238637,0.178208,0.098929,0.05102,0.033422,0.021991,0.011085,0.004928,8.2854,0.242458,0.000356,0.136042,0.244335,0.189966,0.166563,0.113908,0.073067,0.036869,0.02141,0.011698,0.005785,7.34686,0.762846
Negative,0,0.147778,0.246739,0.210371,0.159789,0.108638,0.063231,0.037279,0.015602,0.00637,0.004202,3.10826,0.208105,0,0.195162,0.280825,0.265999,0.139895,0.073658,0.029854,0.007219,0.001831,0.001852,0.003705,3.98273,0.809275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0,0.116761,0.231738,0.232136,0.159386,0.118027,0.072937,0.032973,0.021844,0.008098,0.0061,3.19745,0.8381,0,0.12295,0.222633,0.22471,0.176903,0.104902,0.072925,0.041139,0.021744,0.007676,0.004417,2.11044,0.595605,0,0.101006,0.216111,0.241999,0.186141,0.118112,0.071985,0.034952,0.016913,0.007926,0.004854,69.9365,0.277795,0,0.114946,0.259824,0.264525,0.177157,0.104486,0.039387,0.021518,0.009692,0.004256,0.004209,43.2184,0.298808
Negative,0,0.179381,0.31709,0.236358,0.126885,0.076871,0.034007,0.015038,0.010504,0.002293,0.001574,5.14349,0.756529,0.000247,0.108272,0.280763,0.267936,0.155708,0.09163,0.043155,0.028196,0.014245,0.0051,0.004748,3.84432,0.606093,0,0.126547,0.275414,0.248831,0.162756,0.091509,0.047744,0.024811,0.013571,0.005293,0.003525,79.6201,0.138025,0,0.100753,0.215728,0.226287,0.174348,0.126193,0.077217,0.039815,0.022376,0.011252,0.006031,71.8523,0.744571
Negative,0,0.143996,0.306493,0.256907,0.152862,0.07629,0.035896,0.013747,0.007247,0.003112,0.003452,1.49946,0.507307,0,0.152987,0.318506,0.251619,0.129822,0.066251,0.043038,0.020103,0.008049,0.00611,0.003515,28.0218,0.49035,0,0.064716,0.158236,0.164303,0.107278,0.065655,0.047319,0.035502,0.012798,0.072344,0.271849,72.2226,0.294142,0,0.109085,0.251864,0.257151,0.190462,0.108651,0.04947,0.024313,0.0042,0.003054,0.00175,71.2629,0.188284
Negative,0,0.137609,0.295717,0.233708,0.164174,0.079665,0.04087,0.021925,0.013471,0.008613,0.004247,5.96662,0.076961,0,0.106405,0.251963,0.249942,0.162668,0.106416,0.059573,0.03666,0.016074,0.005606,0.004692,0.672059,0.796143,0.000255,0.101768,0.239748,0.237978,0.15308,0.115599,0.075365,0.041191,0.019944,0.01007,0.005002,21.2415,0.437504,0,0.224766,0.348692,0.22377,0.101154,0.051499,0.022785,0.01307,0.007204,0.003364,0.003696,33.9684,0.842396
Negative,0,0.155665,0.28813,0.227899,0.156376,0.086092,0.03984,0.020398,0.011644,0.009936,0.00402,3.99813,0.687717,0,0.107472,0.261761,0.250865,0.181716,0.100233,0.042362,0.028587,0.012062,0.008991,0.005951,7.77125,0.82036,0,0.118002,0.215484,0.208247,0.176929,0.127403,0.070176,0.036617,0.027934,0.011522,0.007686,22.8567,0.310355,0,0.103716,0.207529,0.224575,0.202743,0.127135,0.068279,0.030473,0.014768,0.011743,0.009039,77.2431,0.095146
Negative,0,0.207636,0.366052,0.207274,0.094729,0.067038,0.031843,0.014578,0.005914,0.001849,0.003087,3.98556,0.991421,0,0.237439,0.329059,0.197346,0.103999,0.051325,0.02937,0.017138,0.015839,0.011952,0.006531,24.3005,0.678396,0,0.111462,0.230692,0.235722,0.17219,0.111308,0.061232,0.039792,0.016588,0.011446,0.009567,79.497,0.988192,0,0.095352,0.214661,0.216386,0.159007,0.113669,0.077888,0.047662,0.029443,0.019924,0.026008,49.3121,0.844659
Negative,0.000254,0.166304,0.312204,0.237714,0.142249,0.067391,0.033648,0.014921,0.013463,0.006969,0.004884,6.6544,0.130116,0,0.158489,0.279623,0.216941,0.136767,0.092854,0.045284,0.034495,0.017949,0.008571,0.009027,4.17926,0.052012,0,0.08135,0.203271,0.208947,0.183242,0.14165,0.079495,0.052651,0.026567,0.014734,0.008095,78.9542,0.566683,0,0.085706,0.232975,0.235224,0.185856,0.130916,0.066977,0.032551,0.017887,0.007882,0.004027,65.2627,0.450726
Negative,0,0.175801,0.282921,0.218993,0.145654,0.083892,0.048145,0.023303,0.012939,0.00438,0.003971,2.5504,0.930045,0.000283,0.254856,0.334697,0.221848,0.107135,0.044107,0.020797,0.007981,0.003045,0.002537,0.002715,8.6252,0.411431,0,0.091559,0.216446,0.235653,0.16133,0.122868,0.077976,0.043065,0.026438,0.015656,0.00901,13.1396,0.330708,0,0.137254,0.258284,0.23867,0.149956,0.09636,0.056531,0.029308,0.02304,0.007209,0.003388,22.1294,0.872302
Negative,0,0.130713,0.251155,0.242244,0.183414,0.090779,0.050449,0.0293,0.010187,0.006828,0.004931,8.89519,0.984802,0,0.142587,0.300854,0.218512,0.138724,0.08683,0.061521,0.023728,0.015189,0.006601,0.005454,7.50658,0.009416,0,0.086085,0.189099,0.22873,0.179393,0.135309,0.088579,0.051495,0.026642,0.009047,0.005622,73.6888,0.717603,0.000548,0.107525,0.236089,0.23967,0.169305,0.125315,0.070119,0.022202,0.015238,0.006918,0.007071,77.9747,0.962491
Negative,0,0.115079,0.229016,0.238379,0.171765,0.123967,0.066612,0.033336,0.013354,0.004383,0.00411,39.7005,0.517818,0.000268,0.177298,0.273661,0.226533,0.145591,0.080426,0.047315,0.019906,0.013072,0.01003,0.0059,32.5585,0.701131,0,0.122938,0.278994,0.253326,0.170782,0.089945,0.049808,0.019966,0.008103,0.002614,0.003525,5.43854,0.367501,0,0.085261,0.211718,0.215066,0.191459,0.12275,0.087577,0.043307,0.026955,0.009024,0.006884,74.5767,0.236647
Negative,0,0.120322,0.26595,0.244864,0.149166,0.093109,0.051148,0.032785,0.020743,0.016172,0.00574,5.84792,0.911662,0.000567,0.096872,0.225357,0.237613,0.181008,0.112185,0.063866,0.034704,0.025871,0.015965,0.005992,5.18314,0.753612,0,0.11714,0.25753,0.217826,0.159747,0.107416,0.065,0.033872,0.017074,0.013252,0.011144,6.18247,0.47535,0,0.126419,0.218473,0.230268,0.156566,0.103391,0.077778,0.041375,0.023397,0.012557,0.009775,30.2442,0.091394
Negative,0,0.201235,0.336612,0.215532,0.127321,0.072332,0.026276,0.009679,0.004837,0.00251,0.003666,6.63932,0.894075,0,0.216361,0.292658,0.210703,0.117163,0.082651,0.043197,0.020885,0.009549,0.002942,0.003891,6.20762,0.866075,0,0.12833,0.227122,0.231319,0.170327,0.107806,0.068636,0.028805,0.019193,0.010792,0.007671,75.811,0.42165,0,0.151244,0.340224,0.247608,0.133036,0.074562,0.033982,0.011571,0.004011,0.001253,0.002509,67.0522,0.760536
